image_path,split,label,timestamp,source
data/processed/train/runway/runway_runway_dressmaker guatemala 2025_1756140973_54153ebc_aug_1.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_coleccion invierno guatemala 2025_1756143126_b4a5a48a_aug_3.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_taller moda guatemala 2025_1756141009_8ac8008c_aug_2.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_coleccion invierno guatemala 2025_1756143529_af1ecdca_norm.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_competencia moda guatemala 2025_1756141612_e694b84c_aug_3.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_semana moda guatemala 2025_1756140802_9c6876c3_aug_2.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_semana moda guatemala 2025_1756140066_df891729_aug_3.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_moda contemporanea guatemala 2025_1756143283_75f66864_norm.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_diseñador extranjero guatemala 2025_1756144595_65e631f4_aug_3.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_moda digital guatemala 2025_1756144480_9682d075_aug_3.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_athleisure guatemala 2025_1756145670_c9b6af9f_norm.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_tendencias pasarela guatemala 2025_1756142337_333c8ce8_aug_2.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_runway makeup guatemala 2025_1756142625_f8d3254e_aug_3.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_taller moda guatemala 2025_1756141009_8ac8008c_aug_3.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_semana moda guatemala 2025_1756139932_8ac8008c_aug_2.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_ancestral pasarela guatemala 2025_1756143822_2719cf16_aug_2.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_designer event guatemala 2025_1756141498_28ac8f87_aug_1.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_lugar pasarela guatemala 2025_1756142745_7cbde03d_norm.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_runway press guatemala 2025_1756142965_4e317444_norm.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_lugar desfile guatemala 2025_1756143048_3e684262_aug_1.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_moda digital guatemala 2025_1756144090_b94bf13d_norm.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_designer brand guatemala 2025_1756141307_38cc7375_aug_3.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_dressmaker guatemala 2025_1756141358_df445c87_aug_2.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_dressmaker guatemala 2025_1756140831_29f5c890_aug_1.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_cultural fusion runway guatemala 2025_1756143979_75f66864_aug_1.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_runway press guatemala 2025_1756142699_8ac8008c_aug_3.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_runway materials guatemala 2025_1756143076_b94bf13d_aug_2.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_sastre guatemala_1756145335_5fe645dd_aug_3.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_designer event guatemala 2025_1756141498_28ac8f87_aug_3.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_cultural fusion runway guatemala 2025_1756143899_2a06beb2_aug_1.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_estilo hipster guatemala 2025_1756145696_94e8c01a_aug_3.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_spring collection guatemala 2025_1756142934_6bc9fc16_aug_2.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_backstage pasarela guatemala 2025_1756142685_e1a66b40_aug_1.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_runway makeup guatemala 2025_1756142511_59e07f89_aug_3.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_spring collection guatemala 2025_1756142964_0b9c2c1a_aug_3.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_spring collection guatemala 2025_1756142810_18f88541_aug_1.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_runway shoes guatemala 2025_1756142374_10e8a62a_aug_2.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_cultural fusion runway guatemala 2025_1756143932_3eed52ec_norm.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_clothing designer guatemala 2025_1756140283_2719cf16_aug_2.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_tendencias pasarela guatemala 2025_1756142244_bc059d55_aug_1.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_runway press guatemala 2025_1756142946_f8d3254e_aug_2.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_diseñador guatemala_1756145569_1f467ed1_aug_2.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_dressmaker guatemala 2025_1756141593_92a5d33d_norm.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_tendencias pasarela guatemala 2025_1756141712_767e89e7_aug_3.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_backstage pasarela guatemala 2025_1756142476_8ac8008c_aug_2.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_cultural fusion runway guatemala 2025_1756143888_446bf8fc_norm.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_semana moda guatemala 2025_1756139915_7cbde03d_norm.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_fusion cultural pasarela guatemala 2025_1756143932_8f2819ec_aug_2.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_semana moda guatemala 2025_1756140711_b3f6fb4b_norm.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_creador moda guatemala 2025_1756140433_630c7879_norm.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_taller moda guatemala 2025_1756141009_8ac8008c_aug_1.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_stylist guatemala 2025_1756141057_45240e8f_norm.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_pasarela guatemala 2025_1756140463_2a06beb2_aug_3.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_designer brand guatemala 2025_1756141099_a83af39a_aug_3.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_estilo hipster guatemala 2025_1756145779_09b0fef2_aug_3.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_runway press guatemala 2025_1756142770_4f5d3765_norm.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_moda contemporanea guatemala 2025_1756143266_5556b43e_aug_1.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_semana moda guatemala 2025_1756140254_5556b43e_aug_1.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_spring collection guatemala 2025_1756143298_047bdb38_aug_3.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_tendencias pasarela guatemala 2025_1756141906_38575e8d_aug_3.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_stylist guatemala 2025_1756141101_238d691f_norm.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_semanadelamoda guatemala 2025_1756140193_ee8717b7_aug_1.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_competencia moda guatemala 2025_1756141889_5556b43e_norm.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_runway clothing guatemala 2025_1756142605_6f72031d_aug_2.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_diseñador extranjero guatemala 2025_1756144733_df891729_aug_1.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_lugar pasarela guatemala 2025_1756142903_3b60583c_aug_1.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_estilo hipster guatemala 2025_1756145683_8ac8008c_norm.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_preppy guatemala 2025_1756145658_94e8c01a_norm.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_estilista guatemala 2025_1756140534_2e435926_norm.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_stylist guatemala 2025_1756140956_b2cab0bc_aug_2.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_runway event center guatemala 2025_1756142888_05dc03fc_aug_1.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_taller moda guatemala 2025_1756141053_fcbeff32_aug_3.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_cultural fusion runway guatemala 2025_1756143822_dc86ae3a_aug_2.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_festival moda guatemala 2025_1756141744_9c379dbc_aug_3.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_runway bloggers guatemala 2025_1756142892_2719cf16_aug_1.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_competencia moda guatemala 2025_1756141923_2719cf16_aug_3.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_pasarela guatemala 2025_1756140065_bb2140b8_aug_2.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_preppy guatemala 2025_1756145800_9a19b01f_aug_2.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_preppy guatemala 2025_1756145879_9682d075_aug_2.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_tendencias pasarela guatemala 2025_1756142183_12118987_aug_1.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_moda organica guatemala 2025_1756143464_73548fbe_norm.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_semanadelamoda guatemala 2025_1756140110_df891729_aug_3.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_semanadelamoda guatemala 2025_1756140151_cffb57bb_aug_1.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_semanadelamoda guatemala 2025_1756139902_73548fbe_aug_2.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_semanadelamoda guatemala 2025_1756140010_e694b84c_aug_3.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_moda digital guatemala 2025_1756144480_9682d075_norm.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_athleisure guatemala 2025_1756145588_92a101d3_aug_2.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_designer event guatemala 2025_1756141431_6bcc63f8_norm.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_preppy guatemala 2025_1756145658_94e8c01a_aug_3.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_lugar pasarela guatemala 2025_1756142954_096c0ca4_aug_3.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_moda organica guatemala 2025_1756143653_4df8aab1_aug_2.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_moda organica guatemala 2025_1756143792_068b2d8e_aug_2.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_curso moda guatemala 2025_1756144862_e694b84c_aug_3.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_tendencias pasarela guatemala 2025_1756141757_4f5d3765_aug_3.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_pasarela guatemala 2025_1756140397_32c4a8fe_norm.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_semanadelamoda guatemala 2025_1756140062_89400a42_aug_3.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_clothing designer guatemala 2025_1756140314_2a23d46a_aug_3.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_moda organica guatemala 2025_1756143919_45416f54_aug_1.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_spring collection guatemala 2025_1756143119_bb5c4ea2_aug_3.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_moda contemporanea guatemala 2025_1756143283_75f66864_aug_1.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_moda digital guatemala 2025_1756144480_9682d075_aug_1.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_preppy guatemala 2025_1756145650_8ac8008c_aug_2.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_runway video guatemala 2025_1756142506_0b9c2c1a_norm.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_competencia moda guatemala 2025_1756141696_df891729_norm.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_cultural fusion runway guatemala 2025_1756143997_f8d3254e_norm.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_preppy guatemala 2025_1756145893_f8d3254e_aug_3.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_tendencias pasarela guatemala 2025_1756141935_9682d075_aug_1.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_moda digital guatemala 2025_1756144032_9b0b37a8_norm.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_creador moda guatemala 2025_1756140456_65e631f4_aug_2.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_moda digital guatemala 2025_1756144480_9682d075_aug_2.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_moda digital guatemala 2025_1756144419_068b2d8e_aug_2.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_semana moda guatemala 2025_1756140299_9682d075_aug_2.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_stylist guatemala 2025_1756141123_dea9ca08_aug_2.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_runway bloggers guatemala 2025_1756142716_94e8c01a_aug_3.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_pasarela guatemala 2025_1756140479_2719cf16_aug_3.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_spring collection guatemala 2025_1756143082_30edea3b_aug_1.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_cultural fusion runway guatemala 2025_1756144073_4edcbceb_aug_1.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_festival moda guatemala 2025_1756141892_b8de79ac_aug_3.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_estilo hipster guatemala 2025_1756145855_3af1a48e_aug_2.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_runway video guatemala 2025_1756142551_3bddae2b_norm.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_diseñador extranjero guatemala 2025_1756144827_199d2484_norm.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_designer brand guatemala 2025_1756140957_b94bf13d_norm.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_coleccion invierno guatemala 2025_1756143324_489f3f58_aug_2.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_coleccion invierno guatemala 2025_1756143126_b4a5a48a_aug_1.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_moda asiatica guatemala 2025_1756144428_e0988abc_aug_2.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_stylist guatemala 2025_1756140829_5556b43e_aug_3.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_festival moda guatemala 2025_1756141937_4e0d3e83_aug_2.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_lugar desfile guatemala 2025_1756142844_60c5806c_aug_3.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_curso moda guatemala 2025_1756144990_068b2d8e_aug_1.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_tailor guatemala 2025_1756140911_61597042_aug_3.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_tendencias pasarela guatemala 2025_1756141879_5556b43e_aug_3.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_festival moda guatemala 2025_1756141955_f807f90c_norm.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_runway shoes guatemala 2025_1756142357_20ffce90_norm.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_preppy guatemala 2025_1756145754_df891729_aug_2.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_tendencias pasarela guatemala 2025_1756141537_73548fbe_aug_1.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_lugar pasarela guatemala 2025_1756142977_5556b43e_aug_1.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_lugar pasarela guatemala 2025_1756142789_e694b84c_aug_3.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_moda organica guatemala 2025_1756143748_e0988abc_aug_1.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_creador moda guatemala 2025_1756140397_d4acc40b_norm.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_designer event guatemala 2025_1756141951_4f32add0_aug_3.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_diseñador extranjero guatemala 2025_1756145124_c54b6951_norm.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_coleccion invierno guatemala 2025_1756143230_03b859ed_norm.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_runway photography guatemala 2025_1756142555_3eed52ec_aug_1.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_backstage pasarela guatemala 2025_1756142694_2a06beb2_aug_2.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_competencia moda guatemala 2025_1756141527_036b1560_norm.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_coleccion invierno guatemala 2025_1756143135_df891729_norm.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_cultural fusion runway guatemala 2025_1756144004_983c1ecc_aug_2.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_backstage pasarela guatemala 2025_1756142487_94e8c01a_aug_3.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_preppy guatemala 2025_1756145676_b94bf13d_aug_2.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_carrera moda guatemala 2025_1756144939_ee8717b7_aug_1.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_moda contemporanea guatemala 2025_1756143027_e694b84c_aug_2.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_stylist guatemala 2025_1756140746_d88fee8f_aug_2.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_designer brand guatemala 2025_1756141071_df891729_norm.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_diseñador extranjero guatemala 2025_1756144548_816f3729_aug_1.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_semana moda guatemala 2025_1756140241_068b2d8e_aug_2.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_moda organica guatemala 2025_1756143919_45416f54_norm.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_spring collection guatemala 2025_1756143454_c050c4f1_aug_3.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_cultural fusion runway guatemala 2025_1756144019_3af1a48e_aug_3.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_clothing designer guatemala 2025_1756140089_df891729_aug_3.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_coleccion invierno guatemala 2025_1756143067_46ccbf1b_aug_1.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_moda asiatica guatemala 2025_1756144199_94e8c01a_aug_1.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_runway clothing guatemala 2025_1756142480_7fdda8d3_norm.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_coleccion invierno guatemala 2025_1756143357_9682d075_aug_1.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_taller moda guatemala 2025_1756140911_9b0b37a8_aug_3.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_runway video guatemala 2025_1756142625_48b7c909_norm.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_curso moda guatemala 2025_1756145001_e1a66b40_aug_1.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_preppy guatemala 2025_1756145686_e694b84c_aug_3.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_international partnership guatemala 2025_1756144781_ca914c78_aug_1.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_runway event center guatemala 2025_1756142796_8ac8008c_aug_3.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_runway press guatemala 2025_1756142719_94e8c01a_aug_1.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_curso moda guatemala 2025_1756145107_dd8650c0_aug_3.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_tailor guatemala 2025_1756140861_7a38a838_aug_3.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_moda africana guatemala 2025_1756144738_b12c237d_norm.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_estilo hipster guatemala 2025_1756145803_5556b43e_aug_3.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_designer brand guatemala 2025_1756141099_a83af39a_aug_1.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_pasarela guatemala 2025_1756139983_94e8c01a_aug_3.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_pasarela guatemala 2025_1756140492_b83f012f_aug_1.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_stylist guatemala 2025_1756140655_4f5d3765_aug_2.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_fusion cultural pasarela guatemala 2025_1756143696_827d13b8_norm.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_moda organica guatemala 2025_1756144107_edd2c523_norm.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_lugar desfile guatemala 2025_1756142915_0f7df82e_aug_1.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_tendencias pasarela guatemala 2025_1756142337_333c8ce8_norm.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_semana moda guatemala 2025_1756140040_4f5d3765_aug_2.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_carrera moda guatemala 2025_1756145059_da9e16e8_aug_2.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_lugar desfile guatemala 2025_1756142871_618774d2_aug_1.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_semana moda guatemala 2025_1756140473_c6030ac5_aug_1.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_lugar desfile guatemala 2025_1756142915_0f7df82e_aug_2.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_moda organica guatemala 2025_1756143835_7b6afddf_aug_1.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_runway shoes guatemala 2025_1756142296_69d45e44_aug_1.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_stylist guatemala 2025_1756141101_238d691f_aug_2.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_lugar pasarela guatemala 2025_1756142691_50decef3_aug_3.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_semana moda guatemala 2025_1756140657_d1124096_aug_3.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_international partnership guatemala 2025_1756144553_d9837a1e_aug_2.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_tailor guatemala 2025_1756140924_86258350_norm.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_runway clothing guatemala 2025_1756141948_5fb1d25d_aug_2.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_taller moda guatemala 2025_1756140911_9b0b37a8_aug_2.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_dressmaker guatemala 2025_1756141472_366bfe43_aug_1.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_runway shoes guatemala 2025_1756142104_e5d618af_aug_2.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_designer event guatemala 2025_1756141431_6bcc63f8_aug_3.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_dressmaker guatemala 2025_1756141239_5f5e9698_aug_3.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_moda digital guatemala 2025_1756144032_9b0b37a8_aug_1.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_lugar desfile guatemala 2025_1756142987_00581ac7_aug_1.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_semanadelamoda guatemala 2025_1756139921_9942b4e9_aug_1.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_festival moda guatemala 2025_1756141832_cd21aca6_aug_2.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_runway video guatemala 2025_1756142662_5556b43e_aug_3.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_fusion cultural pasarela guatemala 2025_1756143842_8bf5d75a_aug_1.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_athleisure guatemala 2025_1756145536_aacb4a54_aug_3.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_lugar desfile guatemala 2025_1756142975_41d9448a_norm.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_carrera moda guatemala 2025_1756144748_aa693e70_aug_3.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_pasarela guatemala 2025_1756140479_2719cf16_aug_1.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_clothing designer guatemala 2025_1756139962_94e8c01a_norm.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_runway event center guatemala 2025_1756142814_57e3ca12_aug_1.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_moda asiatica guatemala 2025_1756144717_4bb5c7f9_aug_2.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_runway clothing guatemala 2025_1756142493_7c70ca32_aug_3.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_backstage pasarela guatemala 2025_1756142476_8ac8008c_aug_3.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_runway photography guatemala 2025_1756142603_de063032_aug_1.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_runway press guatemala 2025_1756142820_28c9aa19_aug_3.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_cultural fusion runway guatemala 2025_1756143709_a0f186f0_aug_2.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_moda digital guatemala 2025_1756144285_0b9c2c1a_aug_1.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_coleccion invierno guatemala 2025_1756143126_b4a5a48a_aug_2.jpg,train,runway,2025-09-06,local
data/processed/train/runway/runway_runway_runway clothing guatemala 2025_1756142592_93d551e3_aug_3.jpg,train,runway,2025-09-06,local
